72.956s | tick 75641 | track 1 | ch 1 | Note On F4 (65) vel 35
73.049s | tick 75737 | track 1 | ch 1 | Note Off F4 (65) vel 0
73.049s | tick 75737 | track 1 | ch 1 | Note On F6 (89) vel 38
73.049s | tick 75737 | track 1 | ch 1 | Note On D6 (86) vel 38
73.141s | tick 75833 | track 1 | ch 1 | Note Off D6 (86) vel 0
73.141s | tick 75833 | track 1 | ch 1 | Note Off F6 (89) vel 0
73.141s | tick 75833 | track 1 | ch 1 | Note Off A#1 (34) vel 0
73.141s | tick 75833 | track 1 | ch 1 | Note On A#1 (34) vel 38
73.141s | tick 75833 | track 1 | ch 1 | Note On A#4 (70) vel 35
73.234s | tick 75929 | track 1 | ch 1 | Note Off A#4 (70) vel 0
73.234s | tick 75929 | track 1 | ch 1 | Note On G#4 (68) vel 35
73.327s | tick 76025 | track 1 | ch 1 | Note Off G#4 (68) vel 0
73.327s | tick 76025 | track 1 | ch 1 | Note On F4 (65) vel 35
73.419s | tick 76121 | track 1 | ch 1 | Note Off F4 (65) vel 0
73.419s | tick 76121 | track 1 | ch 1 | Note On A#4 (70) vel 35
73.512s | tick 76217 | track 1 | ch 1 | Note Off A#4 (70) vel 0
73.512s | tick 76217 | track 1 | ch 1 | Note On D5 (74) vel 35
73.604s | tick 76313 | track 1 | ch 1 | Note Off D5 (74) vel 0
73.604s | tick 76313 | track 1 | ch 1 | Note On F5 (77) vel 35
73.697s | tick 76409 | track 1 | ch 1 | Note Off F5 (77) vel 0
73.697s | tick 76409 | track 1 | ch 1 | Note On A#5 (82) vel 35
73.789s | tick 76505 | track 1 | ch 1 | Note Off A#5 (82) vel 0
73.789s | tick 76505 | track 1 | ch 1 | Note On D6 (86) vel 35
73.789s | tick 76505 | track 1 | ch 1 | Note On D6 (86) vel 22
73.882s | tick 76601 | track 1 | ch 1 | Note Off D6 (86) vel 0
73.882s | tick 76601 | track 1 | ch 1 | Note Off D6 (86) vel 0
73.882s | tick 76601 | track 1 | ch 1 | Note On F6 (89) vel 35
73.882s | tick 76601 | track 1 | ch 1 | Note On F6 (89) vel 22
73.975s | tick 76697 | track 1 | ch 1 | Note Off F6 (89) vel 0
73.975s | tick 76697 | track 1 | ch 1 | Note Off F6 (89) vel 0
73.975s | tick 76697 | track 1 | ch 1 | Note On A#6 (94) vel 22
73.975s | tick 76697 | track 1 | ch 1 | Note On A#6 (94) vel 35
74.067s | tick 76793 | track 1 | ch 1 | Note Off A#6 (94) vel 0
74.067s | tick 76793 | track 1 | ch 1 | Note Off A#6 (94) vel 0
74.067s | tick 76793 | track 1 | ch 1 | Note Off A#1 (34) vel 0
74.067s | tick 76793 | track 1 | ch 1 | Note On G5 (79) vel 35
74.067s | tick 76793 | track 1 | ch 1 | Note On C2 (36) vel 38
74.067s | tick 76793 | track 1 | ch 1 | Note On C4 (60) vel 27
74.067s | tick 76793 | track 1 | ch 1 | Note On D#4 (63) vel 27
74.067s | tick 76793 | track 1 | ch 1 | Note On G4 (67) vel 27
74.067s | tick 76793 | track 1 | ch 1 | Note On C5 (72) vel 27
74.160s | tick 76889 | track 1 | ch 1 | Note Off G5 (79) vel 0
74.160s | tick 76889 | track 1 | ch 1 | Note On D#5 (75) vel 35
74.252s | tick 76985 | track 1 | ch 1 | Note Off D#5 (75) vel 0
74.252s | tick 76985 | track 1 | ch 1 | Note On C5 (72) vel 35
74.252s | tick 76985 | track 1 | ch 1 | Note On C3 (48) vel 29
74.345s | tick 77081 | track 1 | ch 1 | Note Off C5 (72) vel 0
74.345s | tick 77081 | track 1 | ch 1 | Note On D#5 (75) vel 35
74.438s | tick 77177 | track 1 | ch 1 | Note Off D#5 (75) vel 0
74.438s | tick 77177 | track 1 | ch 1 | Note Off C3 (48) vel 0
74.438s | tick 77177 | track 1 | ch 1 | Note On G4 (67) vel 35
74.530s | tick 77273 | track 1 | ch 1 | Note Off G4 (67) vel 0
74.530s | tick 77273 | track 1 | ch 1 | Note On C5 (72) vel 35
74.623s | tick 77369 | track 1 | ch 1 | Note Off C5 (72) vel 0
74.623s | tick 77369 | track 1 | ch 1 | Note On D#4 (63) vel 35
74.623s | tick 77369 | track 1 | ch 1 | Note On C3 (48) vel 29
74.715s | tick 77465 | track 1 | ch 1 | Note Off D#4 (63) vel 0
74.715s | tick 77465 | track 1 | ch 1 | Note On G4 (67) vel 35
74.808s | tick 77561 | track 1 | ch 1 | Note Off G4 (67) vel 0
74.808s | tick 77561 | track 1 | ch 1 | Note Off C3 (48) vel 0
74.808s | tick 77561 | track 1 | ch 1 | Note On C4 (60) vel 35
74.901s | tick 77657 | track 1 | ch 1 | Note Off C4 (60) vel 0
74.901s | tick 77657 | track 1 | ch 1 | Note On G4 (67) vel 35
74.993s | tick 77753 | track 1 | ch 1 | Note Off G4 (67) vel 0
74.993s | tick 77753 | track 1 | ch 1 | Note On D#4 (63) vel 35
74.993s | tick 77753 | track 1 | ch 1 | Note On C3 (48) vel 29
75.086s | tick 77849 | track 1 | ch 1 | Note Off D#4 (63) vel 0
75.086s | tick 77849 | track 1 | ch 1 | Note On G4 (67) vel 35
75.178s | tick 77945 | track 1 | ch 1 | Note Off G4 (67) vel 0
75.178s | tick 77945 | track 1 | ch 1 | Note Off C3 (48) vel 0
75.178s | tick 77945 | track 1 | ch 1 | Note On C5 (72) vel 35
75.271s | tick 78041 | track 1 | ch 1 | Note Off C5 (72) vel 0
75.271s | tick 78041 | track 1 | ch 1 | Note On G5 (79) vel 35
75.364s | tick 78137 | track 1 | ch 1 | Note Off G5 (79) vel 0
75.364s | tick 78137 | track 1 | ch 1 | Note On F5 (77) vel 35
75.364s | tick 78137 | track 1 | ch 1 | Note On C3 (48) vel 29
75.456s | tick 78233 | track 1 | ch 1 | Note Off F5 (77) vel 0
75.456s | tick 78233 | track 1 | ch 1 | Note On D#5 (75) vel 35
75.549s | tick 78329 | track 1 | ch 1 | Note Off D#5 (75) vel 0
75.549s | tick 78329 | track 1 | ch 1 | Note Off C3 (48) vel 0
75.549s | tick 78329 | track 1 | ch 1 | Note Off C5 (72) vel 0
75.549s | tick 78329 | track 1 | ch 1 | Note Off G4 (67) vel 0
75.549s | tick 78329 | track 1 | ch 1 | Note Off D#4 (63) vel 0
75.549s | tick 78329 | track 1 | ch 1 | Note Off C4 (60) vel 0
75.549s | tick 78329 | track 1 | ch 1 | Note Off C2 (36) vel 0
75.549s | tick 78329 | track 1 | ch 1 | Note On G5 (79) vel 35
75.549s | tick 78329 | track 1 | ch 1 | Note On C2 (36) vel 38
75.549s | tick 78329 | track 1 | ch 1 | Note On C5 (72) vel 27
75.549s | tick 78329 | track 1 | ch 1 | Note On C4 (60) vel 27
75.549s | tick 78329 | track 1 | ch 1 | Note On D#4 (63) vel 27
75.549s | tick 78329 | track 1 | ch 1 | Note On G4 (67) vel 27
75.641s | tick 78425 | track 1 | ch 1 | Note Off G5 (79) vel 0
75.641s | tick 78425 | track 1 | ch 1 | Note On D#5 (75) vel 35
75.734s | tick 78521 | track 1 | ch 1 | Note Off D#5 (75) vel 0
75.734s | tick 78521 | track 1 | ch 1 | Note On C5 (72) vel 35
75.734s | tick 78521 | track 1 | ch 1 | Note On C3 (48) vel 29
75.827s | tick 78617 | track 1 | ch 1 | Note Off C5 (72) vel 0
75.827s | tick 78617 | track 1 | ch 1 | Note On D#5 (75) vel 35
75.919s | tick 78713 | track 1 | ch 1 | Note Off D#5 (75) vel 0
75.919s | tick 78713 | track 1 | ch 1 | Note Off C3 (48) vel 0
75.919s | tick 78713 | track 1 | ch 1 | Note On G4 (67) vel 35
76.012s | tick 78809 | track 1 | ch 1 | Note Off G4 (67) vel 0
76.012s | tick 78809 | track 1 | ch 1 | Note On C5 (72) vel 35
76.104s | tick 78905 | track 1 | ch 1 | Note Off C5 (72) vel 0
76.104s | tick 78905 | track 1 | ch 1 | Note On D#4 (63) vel 35
76.104s | tick 78905 | track 1 | ch 1 | Note On C3 (48) vel 29
76.197s | tick 79001 | track 1 | ch 1 | Note Off D#4 (63) vel 0
76.197s | tick 79001 | track 1 | ch 1 | Note On G4 (67) vel 35
76.289s | tick 79097 | track 1 | ch 1 | Note Off G4 (67) vel 0
76.289s | tick 79097 | track 1 | ch 1 | Note Off C3 (48) vel 0
76.289s | tick 79097 | track 1 | ch 1 | Note On C4 (60) vel 35
76.382s | tick 79193 | track 1 | ch 1 | Note Off C4 (60) vel 0
76.382s | tick 79193 | track 1 | ch 1 | Note On G4 (67) vel 35
76.475s | tick 79289 | track 1 | ch 1 | Note Off G4 (67) vel 0
76.475s | tick 79289 | track 1 | ch 1 | Note On D#4 (63) vel 35
76.475s | tick 79289 | track 1 | ch 1 | Note On C3 (48) vel 29
76.567s | tick 79385 | track 1 | ch 1 | Note Off D#4 (63) vel 0
76.567s | tick 79385 | track 1 | ch 1 | Note On G4 (67) vel 35
76.660s | tick 79481 | track 1 | ch 1 | Note Off G4 (67) vel 0
76.660s | tick 79481 | track 1 | ch 1 | Note Off C3 (48) vel 0
76.660s | tick 79481 | track 1 | ch 1 | Note Off C2 (36) vel 0
76.660s | tick 79481 | track 1 | ch 1 | Note On C5 (72) vel 35
76.660s | tick 79481 | track 1 | ch 1 | Note On G2 (43) vel 33
76.752s | tick 79577 | track 1 | ch 1 | Note Off C5 (72) vel 0
76.752s | tick 79577 | track 1 | ch 1 | Note On G5 (79) vel 35
76.845s | tick 79673 | track 1 | ch 1 | Note Off G5 (79) vel 0
76.845s | tick 79673 | track 1 | ch 1 | Note On F5 (77) vel 35
76.938s | tick 79769 | track 1 | ch 1 | Note Off F5 (77) vel 0
76.938s | tick 79769 | track 1 | ch 1 | Note On D#5 (75) vel 35
77.030s | tick 79865 | track 1 | ch 1 | Note Off D#5 (75) vel 0
77.030s | tick 79865 | track 1 | ch 1 | Note Off G2 (43) vel 0
77.030s | tick 79865 | track 1 | ch 1 | Note Off G4 (67) vel 0
77.030s | tick 79865 | track 1 | ch 1 | Note Off D#4 (63) vel 0
77.030s | tick 79865 | track 1 | ch 1 | Note Off C4 (60) vel 0
77.030s | tick 79865 | track 1 | ch 1 | Note Off C5 (72) vel 0
77.030s | tick 79865 | track 1 | ch 1 | Note On F#5 (78) vel 35
77.030s | tick 79865 | track 1 | ch 1 | Note On C#4 (61) vel 27
77.030s | tick 79865 | track 1 | ch 1 | Note On F#4 (66) vel 27
77.030s | tick 79865 | track 1 | ch 1 | Note On A#4 (70) vel 27
77.030s | tick 79865 | track 1 | ch 1 | Note On C#5 (73) vel 27
77.123s | tick 79961 | track 1 | ch 1 | Note Off F#5 (78) vel 0
77.123s | tick 79961 | track 1 | ch 1 | Note On C#5 (73) vel 35
77.215s | tick 80057 | track 1 | ch 1 | Note Off C#5 (73) vel 0
77.215s | tick 80057 | track 1 | ch 1 | Note On C5 (72) vel 35
77.215s | tick 80057 | track 1 | ch 1 | Note On F#2 (42) vel 29
77.308s | tick 80153 | track 1 | ch 1 | Note Off C5 (72) vel 0
77.308s | tick 80153 | track 1 | ch 1 | Note On C#5 (73) vel 35
77.401s | tick 80249 | track 1 | ch 1 | Note Off C#5 (73) vel 0
77.401s | tick 80249 | track 1 | ch 1 | Note Off F#2 (42) vel 0
77.401s | tick 80249 | track 1 | ch 1 | Note On A#4 (70) vel 35
77.493s | tick 80345 | track 1 | ch 1 | Note Off A#4 (70) vel 0
77.493s | tick 80345 | track 1 | ch 1 | Note On C#5 (73) vel 35
77.586s | tick 80441 | track 1 | ch 1 | Note Off C#5 (73) vel 0
77.586s | tick 80441 | track 1 | ch 1 | Note On F#4 (66) vel 35
77.586s | tick 80441 | track 1 | ch 1 | Note On F#2 (42) vel 29
77.678s | tick 80537 | track 1 | ch 1 | Note Off F#4 (66) vel 0
77.678s | tick 80537 | track 1 | ch 1 | Note On C#5 (73) vel 35
77.771s | tick 80633 | track 1 | ch 1 | Note Off C#5 (73) vel 0
77.771s | tick 80633 | track 1 | ch 1 | Note Off F#2 (42) vel 0
77.771s | tick 80633 | track 1 | ch 1 | Note On C#4 (61) vel 35
77.864s | tick 80729 | track 1 | ch 1 | Note Off C#4 (61) vel 0
77.864s | tick 80729 | track 1 | ch 1 | Note On C#5 (73) vel 35
77.956s | tick 80825 | track 1 | ch 1 | Note Off C#5 (73) vel 0
77.956s | tick 80825 | track 1 | ch 1 | Note On C5 (72) vel 35
77.956s | tick 80825 | track 1 | ch 1 | Note On F#2 (42) vel 29
78.049s | tick 80921 | track 1 | ch 1 | Note Off C5 (72) vel 0
78.049s | tick 80921 | track 1 | ch 1 | Note On A#4 (70) vel 35
78.141s | tick 81017 | track 1 | ch 1 | Note Off A#4 (70) vel 0
78.141s | tick 81017 | track 1 | ch 1 | Note Off F#2 (42) vel 0
78.141s | tick 81017 | track 1 | ch 1 | Note On F#4 (66) vel 35
78.234s | tick 81113 | track 1 | ch 1 | Note Off F#4 (66) vel 0
78.234s | tick 81113 | track 1 | ch 1 | Note On A#4 (70) vel 35
78.327s | tick 81209 | track 1 | ch 1 | Note Off A#4 (70) vel 0
78.327s | tick 81209 | track 1 | ch 1 | Note On C#5 (73) vel 35
78.327s | tick 81209 | track 1 | ch 1 | Note On F#2 (42) vel 29
78.419s | tick 81305 | track 1 | ch 1 | Note Off C#5 (73) vel 0
78.419s | tick 81305 | track 1 | ch 1 | Note On F5 (77) vel 35
78.512s | tick 81401 | track 1 | ch 1 | Note Off F5 (77) vel 0
78.512s | tick 81401 | track 1 | ch 1 | Note Off F#2 (42) vel 0
78.512s | tick 81401 | track 1 | ch 1 | Note Off C#5 (73) vel 0
78.512s | tick 81401 | track 1 | ch 1 | Note Off A#4 (70) vel 0
78.512s | tick 81401 | track 1 | ch 1 | Note Off F#4 (66) vel 0
78.512s | tick 81401 | track 1 | ch 1 | Note Off C#4 (61) vel 0
78.512s | tick 81401 | track 1 | ch 1 | Note On F#5 (78) vel 35
78.512s | tick 81401 | track 1 | ch 1 | Note On C#4 (61) vel 27
78.512s | tick 81401 | track 1 | ch 1 | Note On F#4 (66) vel 27
78.512s | tick 81401 | track 1 | ch 1 | Note On A#4 (70) vel 27
78.512s | tick 81401 | track 1 | ch 1 | Note On C#5 (73) vel 27
78.604s | tick 81497 | track 1 | ch 1 | Note Off F#5 (78) vel 0
78.604s | tick 81497 | track 1 | ch 1 | Note On C#5 (73) vel 35
78.697s | tick 81593 | track 1 | ch 1 | Note Off C#5 (73) vel 0
78.697s | tick 81593 | track 1 | ch 1 | Note On C5 (72) vel 35
78.697s | tick 81593 | track 1 | ch 1 | Note On F#2 (42) vel 29
78.789s | tick 81689 | track 1 | ch 1 | Note Off C5 (72) vel 0
78.789s | tick 81689 | track 1 | ch 1 | Note On C#5 (73) vel 35
78.882s | tick 81785 | track 1 | ch 1 | Note Off C#5 (73) vel 0
78.882s | tick 81785 | track 1 | ch 1 | Note Off F#2 (42) vel 0
78.882s | tick 81785 | track 1 | ch 1 | Note On A#4 (70) vel 35
78.975s | tick 81881 | track 1 | ch 1 | Note Off A#4 (70) vel 0
78.975s | tick 81881 | track 1 | ch 1 | Note On C#5 (73) vel 35
79.067s | tick 81977 | track 1 | ch 1 | Note Off C#5 (73) vel 0
79.067s | tick 81977 | track 1 | ch 1 | Note On F#4 (66) vel 35
79.067s | tick 81977 | track 1 | ch 1 | Note On F#2 (42) vel 29
79.160s | tick 82073 | track 1 | ch 1 | Note Off F#4 (66) vel 0
79.160s | tick 82073 | track 1 | ch 1 | Note On C#5 (73) vel 35
79.252s | tick 82169 | track 1 | ch 1 | Note Off C#5 (73) vel 0
79.252s | tick 82169 | track 1 | ch 1 | Note Off F#2 (42) vel 0
79.252s | tick 82169 | track 1 | ch 1 | Note On C#4 (61) vel 35
79.345s | tick 82265 | track 1 | ch 1 | Note Off C#4 (61) vel 0
79.345s | tick 82265 | track 1 | ch 1 | Note On C#5 (73) vel 35
79.438s | tick 82361 | track 1 | ch 1 | Note Off C#5 (73) vel 0
79.438s | tick 82361 | track 1 | ch 1 | Note On C5 (72) vel 35
79.438s | tick 82361 | track 1 | ch 1 | Note On F#2 (42) vel 29
79.530s | tick 82457 | track 1 | ch 1 | Note Off C5 (72) vel 0
79.530s | tick 82457 | track 1 | ch 1 | Note On C#5 (73) vel 35
79.623s | tick 82553 | track 1 | ch 1 | Note Off C#5 (73) vel 0
79.623s | tick 82553 | track 1 | ch 1 | Note Off F#2 (42) vel 0
79.623s | tick 82553 | track 1 | ch 1 | Note On F#5 (78) vel 35
79.715s | tick 82649 | track 1 | ch 1 | Note Off F#5 (78) vel 0
79.715s | tick 82649 | track 1 | ch 1 | Note On A#5 (82) vel 35
79.808s | tick 82745 | track 1 | ch 1 | Note Off A#5 (82) vel 0
79.808s | tick 82745 | track 1 | ch 1 | Note On C6 (84) vel 35
79.808s | tick 82745 | track 1 | ch 1 | Note On F#2 (42) vel 29
79.901s | tick 82841 | track 1 | ch 1 | Note Off C6 (84) vel 0
79.901s | tick 82841 | track 1 | ch 1 | Note On C#6 (85) vel 35
79.993s | tick 82937 | track 1 | ch 1 | Note Off C#6 (85) vel 0
79.993s | tick 82937 | track 1 | ch 1 | Note Off F#2 (42) vel 0
79.993s | tick 82937 | track 1 | ch 1 | Note Off C#5 (73) vel 0
79.993s | tick 82937 | track 1 | ch 1 | Note Off A#4 (70) vel 0
79.993s | tick 82937 | track 1 | ch 1 | Note Off F#4 (66) vel 0
79.993s | tick 82937 | track 1 | ch 1 | Note Off C#4 (61) vel 0
79.993s | tick 82937 | track 1 | ch 1 | Note On G5 (79) vel 35
79.993s | tick 82937 | track 1 | ch 1 | Note On C4 (60) vel 27
79.993s | tick 82937 | track 1 | ch 1 | Note On D#4 (63) vel 27
79.993s | tick 82937 | track 1 | ch 1 | Note On G4 (67) vel 27
79.993s | tick 82937 | track 1 | ch 1 | Note On C5 (72) vel 27
80.086s | tick 83033 | track 1 | ch 1 | Note Off G5 (79) vel 0
80.086s | tick 83033 | track 1 | ch 1 | Note On D#5 (75) vel 34
80.178s | tick 83129 | track 1 | ch 1 | Note Off D#5 (75) vel 0
80.178s | tick 83129 | track 1 | ch 1 | Note On C5 (72) vel 33
80.178s | tick 83129 | track 1 | ch 1 | Note On C2 (36) vel 29
80.271s | tick 83225 | track 1 | ch 1 | Note Off C5 (72) vel 0
80.271s | tick 83225 | track 1 | ch 1 | Note On D#5 (75) vel 32
80.364s | tick 83321 | track 1 | ch 1 | Note Off D#5 (75) vel 0
80.364s | tick 83321 | track 1 | ch 1 | Note Off C2 (36) vel 0
80.364s | tick 83321 | track 1 | ch 1 | Note On G4 (67) vel 31
80.456s | tick 83417 | track 1 | ch 1 | Note Off G4 (67) vel 0
80.456s | tick 83417 | track 1 | ch 1 | Note On C5 (72) vel 31
80.549s | tick 83513 | track 1 | ch 1 | Note Off C5 (72) vel 0
80.549s | tick 83513 | track 1 | ch 1 | Note On D#4 (63) vel 30
80.549s | tick 83513 | track 1 | ch 1 | Note On C2 (36) vel 29
80.641s | tick 83609 | track 1 | ch 1 | Note Off D#4 (63) vel 0
80.641s | tick 83609 | track 1 | ch 1 | Note On G4 (67) vel 30
80.734s | tick 83705 | track 1 | ch 1 | Note Off G4 (67) vel 0
80.734s | tick 83705 | track 1 | ch 1 | Note Off C2 (36) vel 0
80.734s | tick 83705 | track 1 | ch 1 | Note On C4 (60) vel 30
80.827s | tick 83801 | track 1 | ch 1 | Note Off C4 (60) vel 0
80.827s | tick 83801 | track 1 | ch 1 | Note On G4 (67) vel 29
80.919s | tick 83897 | track 1 | ch 1 | Note Off G4 (67) vel 0
80.919s | tick 83897 | track 1 | ch 1 | Note On D#4 (63) vel 29
80.919s | tick 83897 | track 1 | ch 1 | Note On C2 (36) vel 29
81.012s | tick 83993 | track 1 | ch 1 | Note Off D#4 (63) vel 0
81.012s | tick 83993 | track 1 | ch 1 | Note On G4 (67) vel 29
81.104s | tick 84089 | track 1 | ch 1 | Note Off G4 (67) vel 0
81.104s | tick 84089 | track 1 | ch 1 | Note Off C2 (36) vel 0
81.104s | tick 84089 | track 1 | ch 1 | Note On C5 (72) vel 29
81.197s | tick 84185 | track 1 | ch 1 | Note Off C5 (72) vel 0
81.197s | tick 84185 | track 1 | ch 1 | Note On G5 (79) vel 29
81.289s | tick 84281 | track 1 | ch 1 | Note Off G5 (79) vel 0
81.289s | tick 84281 | track 1 | ch 1 | Note On F5 (77) vel 29
81.289s | tick 84281 | track 1 | ch 1 | Note On C2 (36) vel 29
81.382s | tick 84377 | track 1 | ch 1 | Note Off F5 (77) vel 0
81.382s | tick 84377 | track 1 | ch 1 | Note On D#5 (75) vel 29
81.475s | tick 84473 | track 1 | ch 1 | Note Off D#5 (75) vel 0
81.475s | tick 84473 | track 1 | ch 1 | Note Off C2 (36) vel 0
81.475s | tick 84473 | track 1 | ch 1 | Note Off C5 (72) vel 0
81.475s | tick 84473 | track 1 | ch 1 | Note Off G4 (67) vel 0
81.475s | tick 84473 | track 1 | ch 1 | Note Off D#4 (63) vel 0
81.475s | tick 84473 | track 1 | ch 1 | Note Off C4 (60) vel 0
81.475s | tick 84473 | track 1 | ch 1 | Note On G5 (79) vel 28
81.475s | tick 84473 | track 1 | ch 1 | Note On C5 (72) vel 27
81.475s | tick 84473 | track 1 | ch 1 | Note On C4 (60) vel 27
81.475s | tick 84473 | track 1 | ch 1 | Note On D#4 (63) vel 27
81.475s | tick 84473 | track 1 | ch 1 | Note On G4 (67) vel 27
81.567s | tick 84569 | track 1 | ch 1 | Note Off G5 (79) vel 0
81.567s | tick 84569 | track 1 | ch 1 | Note On D#5 (75) vel 27
81.660s | tick 84665 | track 1 | ch 1 | Note Off D#5 (75) vel 0
81.660s | tick 84665 | track 1 | ch 1 | Note On C5 (72) vel 27
81.660s | tick 84665 | track 1 | ch 1 | Note On C2 (36) vel 29
81.752s | tick 84761 | track 1 | ch 1 | Note Off C5 (72) vel 0
81.752s | tick 84761 | track 1 | ch 1 | Note On D#5 (75) vel 26
81.845s | tick 84857 | track 1 | ch 1 | Note Off D#5 (75) vel 0
81.845s | tick 84857 | track 1 | ch 1 | Note Off C2 (36) vel 0
81.845s | tick 84857 | track 1 | ch 1 | Note On G4 (67) vel 25
81.938s | tick 84953 | track 1 | ch 1 | Note Off G4 (67) vel 0
81.938s | tick 84953 | track 1 | ch 1 | Note On C5 (72) vel 25
82.030s | tick 85049 | track 1 | ch 1 | Note Off C5 (72) vel 0
82.030s | tick 85049 | track 1 | ch 1 | Note On D#4 (63) vel 24
82.030s | tick 85049 | track 1 | ch 1 | Note On C2 (36) vel 29
82.123s | tick 85145 | track 1 | ch 1 | Note Off D#4 (63) vel 0
82.123s | tick 85145 | track 1 | ch 1 | Note On G4 (67) vel 24
82.215s | tick 85241 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.215s | tick 85241 | track 1 | ch 1 | Note Off G4 (67) vel 0
82.215s | tick 85241 | track 1 | ch 1 | Note Off C2 (36) vel 0
82.215s | tick 85241 | track 1 | ch 1 | Note On C4 (60) vel 23
82.215s | tick 85241 | track 1 | ch 1 | Note On G2 (43) vel 32
82.308s | tick 85337 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.308s | tick 85337 | track 1 | ch 1 | Note Off C4 (60) vel 0
82.308s | tick 85337 | track 1 | ch 1 | Note On G4 (67) vel 22
82.308s | tick 85337 | track 1 | ch 1 | Note On G2 (43) vel 32
82.401s | tick 85433 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.401s | tick 85433 | track 1 | ch 1 | Note Off G4 (67) vel 0
82.401s | tick 85433 | track 1 | ch 1 | Note On D#4 (63) vel 22
82.401s | tick 85433 | track 1 | ch 1 | Note On G2 (43) vel 32
82.401s | tick 85433 | track 1 | ch 1 | Note On A4 (69) vel 35
82.493s | tick 85529 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.493s | tick 85529 | track 1 | ch 1 | Note Off D#4 (63) vel 0
82.493s | tick 85529 | track 1 | ch 1 | Note On G4 (67) vel 20
82.493s | tick 85529 | track 1 | ch 1 | Note On G2 (43) vel 32
82.586s | tick 85625 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.586s | tick 85625 | track 1 | ch 1 | Note Off G4 (67) vel 0
82.586s | tick 85625 | track 1 | ch 1 | Note On C5 (72) vel 20
82.586s | tick 85625 | track 1 | ch 1 | Note On G2 (43) vel 32
82.678s | tick 85721 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.678s | tick 85721 | track 1 | ch 1 | Note Off C5 (72) vel 0
82.678s | tick 85721 | track 1 | ch 1 | Note On G5 (79) vel 19
82.678s | tick 85721 | track 1 | ch 1 | Note On G2 (43) vel 32
82.771s | tick 85817 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.771s | tick 85817 | track 1 | ch 1 | Note Off G5 (79) vel 0
82.771s | tick 85817 | track 1 | ch 1 | Note Off A4 (69) vel 0
82.771s | tick 85817 | track 1 | ch 1 | Note On F5 (77) vel 18
82.771s | tick 85817 | track 1 | ch 1 | Note On G2 (43) vel 32
82.771s | tick 85817 | track 1 | ch 1 | Note On A#4 (70) vel 35
82.864s | tick 85913 | track 1 | ch 1 | Note Off G2 (43) vel 0
82.864s | tick 85913 | track 1 | ch 1 | Note Off F5 (77) vel 0
82.864s | tick 85913 | track 1 | ch 1 | Note On D#5 (75) vel 13
82.864s | tick 85913 | track 1 | ch 1 | Note On G2 (43) vel 32
82.956s | tick 86009 | track 1 | ch 1 | Note Off D#5 (75) vel 0
82.956s | tick 86009 | track 1 | ch 1 | Note Off A#4 (70) vel 0
82.956s | tick 86009 | track 1 | ch 1 | Note Off G4 (67) vel 0
82.956s | tick 86009 | track 1 | ch 1 | Note Off D#4 (63) vel 0
82.956s | tick 86009 | track 1 | ch 1 | Note Off C4 (60) vel 0
82.956s | tick 86009 | track 1 | ch 1 | Note Off C5 (72) vel 0
82.956s | tick 86009 | track 1 | ch 1 | Note On F#5 (78) vel 9
82.956s | tick 86009 | track 1 | ch 1 | Note On F#1 (30) vel 33
82.956s | tick 86009 | track 1 | ch 1 | Note On F#2 (42) vel 40
82.956s | tick 86009 | track 1 | ch 1 | Note On C5 (72) vel 36
82.956s | tick 86009 | track 1 | ch 1 | Note On G#4 (68) vel 36
82.956s | tick 86009 | track 1 | ch 1 | Note On C4 (60) vel 31
82.956s | tick 86009 | track 1 | ch 1 | Note On F#4 (66) vel 31
83.049s | tick 86105 | track 1 | ch 1 | Note Off F#5 (78) vel 0
83.419s | tick 86489 | track 1 | ch 1 | Note Off F#2 (42) vel 0
83.419s | tick 86489 | track 1 | ch 1 | Note Off F#1 (30) vel 0
83.512s | tick 86585 | track 1 | ch 1 | Note On F#1 (30) vel 33
83.512s | tick 86585 | track 1 | ch 1 | Note On F#2 (42) vel 40
83.975s | tick 87065 | track 1 | ch 1 | Note Off F#2 (42) vel 0
83.975s | tick 87065 | track 1 | ch 1 | Note Off F#1 (30) vel 0
84.067s | tick 87161 | track 1 | ch 1 | Note On F#1 (30) vel 32
84.067s | tick 87161 | track 1 | ch 1 | Note On F#2 (42) vel 40
84.345s | tick 87449 | track 1 | ch 1 | Note Off F#2 (42) vel 0
84.345s | tick 87449 | track 1 | ch 1 | Note Off F#1 (30) vel 0
84.438s | tick 87545 | track 1 | ch 1 | Note Off F#4 (66) vel 0
84.438s | tick 87545 | track 1 | ch 1 | Note Off C4 (60) vel 0
84.438s | tick 87545 | track 1 | ch 1 | Note Off G#4 (68) vel 0
84.438s | tick 87545 | track 1 | ch 1 | Note Off C5 (72) vel 0
84.438s | tick 87545 | track 1 | ch 1 | Note On F#1 (30) vel 33
84.438s | tick 87545 | track 1 | ch 1 | Note On F#2 (42) vel 40
84.438s | tick 87545 | track 1 | ch 1 | Note On A#4 (70) vel 38
