1, 8064, Note_off_c, 0, 56, 0
1, 8064, Note_on_c, 0, 53, 36
1, 8160, Note_off_c, 0, 53, 0
1, 8160, Note_on_c, 0, 56, 36
1, 8256, Note_off_c, 0, 56, 0
1, 8256, Note_on_c, 0, 65, 36
1, 8352, Note_off_c, 0, 65, 0
1, 8352, Note_on_c, 0, 72, 36
1, 8448, Note_off_c, 0, 72, 0
1, 8448, Note_on_c, 0, 68, 36
1, 8544, Note_off_c, 0, 68, 0
1, 8544, Note_on_c, 0, 65, 36
1, 8640, Note_off_c, 0, 65, 0
1, 8640, Note_on_c, 0, 72, 36
1, 8736, Note_off_c, 0, 72, 0
1, 8736, Note_on_c, 0, 68, 36
1, 8832, Note_off_c, 0, 68, 0
1, 8832, Note_on_c, 0, 77, 36
1, 8928, Note_off_c, 0, 77, 0
1, 8928, Note_on_c, 0, 72, 36
1, 9024, Note_off_c, 0, 72, 0
1, 9024, Note_on_c, 0, 68, 36
1, 9120, Note_off_c, 0, 68, 0
1, 9120, Note_on_c, 0, 65, 36
1, 9216, Note_off_c, 0, 65, 0
1, 9216, Note_off_c, 0, 65, 0
1, 9216, Note_off_c, 0, 60, 0
1, 9216, Note_off_c, 0, 68, 0
1, 9216, Note_off_c, 0, 41, 0
1, 9216, Note_off_c, 0, 53, 0
1, 9216, Note_on_c, 0, 64, 31
1, 9216, Note_on_c, 0, 33, 34
1, 9216, Note_on_c, 0, 45, 28
1, 9216, Note_on_c, 0, 69, 26
1, 9216, Note_on_c, 0, 60, 26
1, 9216, Note_on_c, 0, 64, 26
1, 9312, Note_off_c, 0, 64, 0
1, 9312, Note_on_c, 0, 60, 32
1, 9408, Note_off_c, 0, 60, 0
1, 9408, Note_on_c, 0, 64, 33
1, 9504, Note_off_c, 0, 64, 0
1, 9504, Note_on_c, 0, 69, 33
1, 9600, Note_off_c, 0, 69, 0
1, 9600, Note_on_c, 0, 64, 33
1, 9600, Note_on_c, 0, 76, 33
1, 9696, Note_off_c, 0, 76, 0
1, 9696, Note_off_c, 0, 64, 0
1, 9696, Note_on_c, 0, 60, 35
1, 9696, Note_on_c, 0, 72, 35
1, 9792, Note_off_c, 0, 72, 0
1, 9792, Note_off_c, 0, 60, 0
1, 9792, Note_on_c, 0, 69, 30
1, 9792, Note_on_c, 0, 81, 36
1, 9888, Note_off_c, 0, 81, 0
1, 9888, Note_off_c, 0, 69, 0
1, 9888, Note_on_c, 0, 72, 36
1, 9888, Note_on_c, 0, 60, 30
1, 9984, Note_off_c, 0, 60, 0
1, 9984, Note_off_c, 0, 72, 0
1, 9984, Note_on_c, 0, 76, 30
1, 9984, Note_on_c, 0, 84, 36
1, 10080, Note_off_c, 0, 84, 0
1, 10080, Note_off_c, 0, 76, 0
1, 10080, Note_on_c, 0, 72, 30
1, 10080, Note_on_c, 0, 81, 36
1, 10176, Note_off_c, 0, 81, 0
1, 10176, Note_off_c, 0, 72, 0
1, 10176, Note_on_c, 0, 88, 36
1, 10176, Note_on_c, 0, 76, 30
1, 10272, Note_off_c, 0, 76, 0
1, 10272, Note_off_c, 0, 88, 0
1, 10272, Note_on_c, 0, 81, 30
1, 10272, Note_on_c, 0, 84, 36
